symbol,timestamp,close,endTime,startTime,chartPrevClose,interval,range 
EURGBP=X,1680614100,0.8732,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680614400,0.8733,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680614700,0.8735,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680615000,0.8735,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680615600,0.8732,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680615900,0.8732,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680616200,0.8735,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680616500,0.8736,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680616800,0.874,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680617100,0.8745,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680617400,0.8747,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680617700,0.8753,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680618000,0.8759,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680618300,0.8758,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680618600,0.8759,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680618900,0.8761,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680619200,0.8761,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680619500,0.8763,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680619800,0.8763,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680620100,0.8765,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680620400,0.8764,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680620700,0.8769,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680621000,0.8766,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680621300,0.8766,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680621600,0.8766,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680621900,0.8768,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680622200,0.8767,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680622500,0.8767,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680622800,0.8765,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680623100,0.8762,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680623400,0.8764,1679957940,1679871600,0.8819,5m,1mo
